"Song title","Coefficient","Std. Error","t value","Pr(>|t|)"
"FUZIN RIZIN[A]","1.35906376865759","0.070834898547149","19.1863586527617","3.21969589315929e-09"
"G59[A]","1.54861538667246","0.0893318000916473","17.3355443983409","8.64083372867342e-09"
"GAIA[A]","1.22280075884933","0.0348103059579592","35.1275498792261","8.29000722629656e-12"
"GENE[A]","1.29086988521342","0.0888633220915679","14.5264644043271","4.75678511210109e-08"
"gigadelic[H]","0.88589949676143","0.0405691258882752","21.8367903513904","9.07602467511836e-10"
"gigadelic[A]","1.03865544808823","0.0221598992237981","46.8709463702248","4.7100231984055e-13"
"Go Ahead!![A]","1.29512095216249","0.0514267867189169","25.1837813480595","2.23227662209768e-10"
"Go Beyond!![A]","0.953076397465311","0.0615423659966459","15.4865088793832","2.57177402941956e-08"
"Godspeed[A]","1.22045664094706","0.0450896640456922","27.0673261107091","1.09561888689147e-10"
"GOLDEN CROSS[A]","1.22730427898538","0.0480249446058633","25.5555584510875","1.93195262781381e-10"
"GO OVER WITH GLARE -ROOTAGE 26-[A]","0.855221620027603","0.0597140750465081","14.3219436851616","5.44882455899254e-08"
"Grand Chariot[A]","1.01062954614736","0.0444576288262451","22.7324212475935","6.11629296685305e-10"
"Gravigazer[A]","1.09954471932151","0.0298956670210813","36.7794007923004","5.25282217078466e-12"
"GRID KNIGHT†[A]","1.12846604280693","0.0387249505457288","29.1405418703988","5.28225029110484e-11"
"GuNGNiR[A]","1.40162433124926","0.0856706381805499","16.360615037037","1.51383700202849e-08"
"HADES[A]","1.04817450002006","0.0338382350268192","30.9760393587108","2.88537832266102e-11"
"HAERETICUS[A]","1.30599263049943","0.0336921992728769","38.7624630829841","3.11732813274566e-12"
"HARD BRAIN[A]","1.39954813371917","0.107609016914186","13.0058630201524","1.3656539739562e-07"
"Highcharge Divolt[A]","1.22387828963211","0.0694480048368917","17.6229438485174","7.3658276283131e-09"
"Hollywood Galaxy[A]","1.19142633706916","0.0332599941643037","35.8216039120012","6.82648978025714e-12"
"ICARUS[A]","0.950245086701774","0.0711600329306835","13.3536347239665","1.06282412798502e-07"
"ICARUS†[A]","1.09702996825844","0.0370016411500294","29.6481435461294","4.45253089191891e-11"
"Idola[A]","0.814203187558324","0.0806281818917093","10.098245656238","1.45320459447463e-06"
"Illusionary Waterlily[A]","1.01832271708843","0.0184237555513282","55.2722659748388","9.11009384114735e-14"
"IMPLANTATION[A]","0.987042679066937","0.0424980734778627","23.2255864393732","4.95298535673217e-10"
"Initiation[A]","1.1893789329713","0.044883645213768","26.4991608258782","1.35092211090203e-10"
"Innocent Walls[H]","0.643301229402052","0.0579555069134423","11.0999154983294","6.06031908628581e-07"
"Innocent Walls[A]","0.796580817948992","0.0381068073674847","20.9038980953489","1.39245997003295e-09"
"INSOMNIA[A]","0.903542708447902","0.0899181176125199","10.0485056008567","1.52056793819875e-06"
"Invitation from Mr.C[A]","1.15247285067072","0.0397364147855616","29.0029399202234","5.53547128924748e-11"
"invoker[A]","0.963786500086809","0.0176002491276018","54.7598214718073","9.9966202096217e-14"
"invoker†LEGGENDARIA[A]","0.985121058505489","0.0548863072171707","17.9483938427051","6.1657187379032e-09"
"IX[A]","1.1248329773823","0.0396430987102182","28.3739922957226","6.87578445239216e-11"
"JOMANDA[A]","0.950780166525986","0.0328206683378056","28.9689459318778","5.60006382233032e-11"
"KAISER PHOENIX[A]","1.22352614922111","0.0320861401181354","38.1325439805569","3.66859700416522e-12"
"KAISER PHOENIX†[A]","1.26795291318581","0.0577567998986158","21.9533096607072","8.6142346023366e-10"
"KAMAITACHI†[A]","1.15993077149527","0.0274285991748596","42.2890999318126","1.31134344245928e-12"
"KILL EACH OTHER[A]","1.22287463077128","0.0407541627367288","30.0061281756915","3.95378991563849e-11"
"Konzert V[A]","1.2267260831883","0.0361758472305469","33.9100857920599","1.17645470419742e-11"
"Kung-fu Empire†[A]","1.00990140285645","0.0413123212564254","24.4455255028639","2.99274526401753e-10"
"L.F.O[A]","1.37398970161492","0.0668397504710578","20.5564756291224","1.64078272905971e-09"
"LASER CRUSTER[A]","1.10899728250797","0.0117075383010367","94.725061237662","4.20953841846298e-16"
"Last Dance[A]","1.13834686814222","0.0371490482444432","30.6426926647439","3.21176126327002e-11"
"Lethal Weapon[A]","0.886315592766038","0.0434973286153476","20.3763224312886","1.78839013236693e-09"
"Level One[A]","1.16623030288967","0.0248177069150442","46.9918637882983","4.59071073349836e-13"
"Liberation[A]","1.08093445365649","0.0696035127174954","15.5298836431395","2.50340289747642e-08"
"Life Is A Game ft.DD\"ナカタ\"Metal[A]","1.27635880040747","0.0921954876860897","13.8440484718","7.53701648534243e-08"
"Little Little Princess†[A]","1.16074289067878","0.0377951912591823","30.7113908412035","3.14131442537709e-11"
"Little Star[A]","1.26079809774938","0.0455570116007885","27.6751712513022","8.79781609317569e-11"
"LOST TECHNOLOGIE[A]","1.29947032940611","0.0432094043628497","30.0737848291971","3.86661198228977e-11"
"M4K3 1T B0UNC3[A]","1.14955092838889","0.0282210385073155","40.7338279947035","1.90365125519909e-12"
"Macho Monky[A]","0.953813654564282","0.0375935444418432","25.3717405135826","2.07448853514984e-10"
"Mare Nectaris[A]","1.28884120163965","0.045553521765172","28.292899246816","7.07313554774744e-11"
"MENDES[A]","1.12844061593781","0.0383239270292331","29.4448065063125","4.76633556691702e-11"
"Monopole.[A]","1.22380113438277","0.0452120314399186","27.0680413024363","1.09533300971155e-10"
"moon_child[A]","1.13063742343476","0.0170295353578509","66.3927347209457","1.46347182583113e-14"
"mosaic[A]","0.96080671234622","0.0629112418068122","15.2724168964374","2.94063467568298e-08"
"NEO GENERATOR SEVEN[A]","1.25723459341587","0.0459055863554594","27.3873986420904","9.7550221278347e-11"
"neu[A]","1.30767463435984","0.0508512283961981","25.7156941061743","1.81652142103009e-10"
"New Castle Legions[A]","1.21385302278972","0.0443677670971987","27.3588936790636","9.85589725134628e-11"
"Nightmare before oversleep[A]","1.2608839337549","0.0603704203099446","20.8857902145035","1.40432984984333e-09"
"NINJA IS DEAD IIDX ver.[A]","1.10862799261649","0.0384953249762301","28.7990293185222","5.93559114333571e-11"
"NITROUS CANNON[A]","1.246973740438","0.04531653674237","27.5169690818872","9.31056931109322e-11"
"NNRT[A]","1.27964137415094","0.0567547310298434","22.5468670352444","6.6291618996952e-10"
"NZM[A]","1.2053216606734","0.0267093676957091","45.127300443995","6.86999378853485e-13"
"One More Lovely[A]","0.985013231262728","0.0642194142552433","15.338246894432","2.82138872629674e-08"
"one or eight[A]","0.882071444260126","0.0459212362948553","19.2083557724021","3.18389746952295e-09"
"ONIGOROSHI[A]","1.05589923537361","0.0364784633203437","28.9458255437186","5.64446832915512e-11"
"oratio[A]","1.07246714888571","0.0339488693972697","31.5906587738075","2.37501408173428e-11"
"OTENAMI Hurricane[A]","1.19359509377684","0.0322687952105061","36.9891434120921","4.96434158656169e-12"
"Painful Fate[A]","1.27677603787524","0.0713902349191921","17.8844633207951","6.38338686907059e-09"
"Papilio ulysses[A]","1.02768720789463","0.0262376006794004","39.1684903071753","2.81060177461951e-12"
"PARADISE LOST[A]","1.27254755026812","0.0608342435023927","20.9182768947898","1.383112987402e-09"
"PARANOiA ～HADES～[A]","0.914384184771137","0.0651522724376991","14.0345708685066","6.61461170294464e-08"
"perditus†paradisus[A]","1.46090969291775","0.0632371249434146","23.1020890691187","5.21954887404942e-10"
"Persephone[A]","1.07001791191004","0.0238913784547817","44.7867800485107","7.40803488645001e-13"
"Plan 8[A]","1.22921043082131","0.0236326853981366","52.0131508592005","1.66964714540253e-13"
"PLEASE DON'T GO[A]","1.18488877557532","0.0309180738616842","38.3234990923454","3.49093223444762e-12"
"Please Welcome Mr.C[A]","1.00339661943824","0.0322530194777951","31.11016071314","2.764494731495e-11"
"POSSESSION[A]","0.960368046693963","0.0391167129922569","24.5513483426909","2.86808443252117e-10"
"Proof of the existence[A]","1.46935395544345","0.0722676590103973","20.332109488036","1.82680437129628e-09"
"PUNISHER[A]","0.946828194608721","0.055449051222667","17.0756428420486","1.00044645969057e-08"
"Quakes[A]","1.29818747670832","0.066113874654737","19.6356284287947","2.5684787552524e-09"
"QUANTUM TELEPORTATION†[A]","1.06183789248423","0.0348004884344512","30.5121548648451","3.35045536090272e-11"
"quaver♪[A]","1.15116898206191","0.034123989505752","33.7348885266733","1.238490216361e-11"
"quell～the seventh slave～[A]","1.18665664638216","0.045891063698932","25.8581203122075","1.72020159160331e-10"
"ra'am[A]","0.988578112642018","0.0365522153401087","27.0456415142984","1.10432572185265e-10"
"rage against usual[A]","1.16147324172951","0.0126970871105069","91.4755669249826","5.96584689069502e-16"
"RAIN[A]","1.28197317419638","0.0544120242494861","23.5604756830654","4.30245628198116e-10"
"Rampage[A]","1.37942316279634","0.0608258416743543","22.6782420896271","6.26138718249341e-10"
"Raspberry Railgun[A]","1.08868541737696","0.0331177078313526","32.8732116039233","1.60082284325771e-11"
"Rave Cannon[A]","1.11418768081223","0.0395737374908883","28.1547246091872","7.42389807195725e-11"
"Rave*it!! Rave*it!! [A]","0.956151028796808","0.0886157976361394","10.789848472874","7.88565307187065e-07"
"RED ZONE†[A]","0.929327714301719","0.032884511710802","28.2603470738612","7.15409956312256e-11"
"Red. by Full Metal Jacket[A]","1.22582294577924","0.0350592092385503","34.9643637835207","8.6821538062785e-12"
"Red. by Jack Trance[A]","0.987456731177469","0.0248292913980295","39.7698313394411","2.41555590712557e-12"
"Reflux[A]","1.13618870304855","0.0470740059070842","24.1362229781589","3.39254334120611e-10"
"refrain[A]","1.38479969287734","0.0455511238772095","30.4009994706233","3.47375379708966e-11"
"reunion[A]","1.36968676633668","0.0499151300291968","27.4403124971428","9.57076128275766e-11"
"Ristaccia[A]","1.24010399870839","0.0387084900595627","32.0370026523943","2.06671602001335e-11"
"ruin of opals[A]","0.941972632272879","0.0307491384647917","30.6341146224782","3.22067891160451e-11"
"sakura storm[A]","0.932773515890628","0.0316547695386184","29.4670765096759","4.73080943219905e-11"
"SAY BAY[A]","1.30111784317465","0.0550471889355991","23.6364084766772","4.16838823159151e-10"
"Say YEEEAHH[A]","1.11149022703872","0.0320125607927498","34.7204409617381","9.30687171584788e-12"
"SCREAM SQUAD[A]","1.02385917826259","0.0147913783632578","69.2199978337303","9.65238648368109e-15"
"Scripted Connection⇒ A mix[A]","0.901045004521306","0.0656035599477678","13.7346967944834","8.12945524185759e-08"
"Sense 2007[A]","0.994514568083359","0.0207973337469942","47.819330120963","3.85815487485089e-13"
"Session 9 -Chronicles-[A]","1.07425738361328","0.0433314451955638","24.791635237757","2.60567673579648e-10"
"Shooting Fireball[A]","1.49727545079419","0.0821047496807958","18.2361612040138","5.28181759332581e-09"
"Sigmund[A]","1.08247110477243","0.0369986613137725","29.2570343449018","5.07780892198051e-11"
"Sigmund†LEGGENDARIA[A]","1.29006402531273","0.0453596609042886","28.4407775453798","6.71779336890396e-11"
"Sky High[A]","1.1980637079333","0.0277740006284636","43.1361590272841","1.07650650292536e-12"
"Slipstream[A]","1.2382228567606","0.0565489141033363","21.8964922031552","8.83610695763048e-10"
"Snake Stick[A]","1.02991087588162","0.0338875384444526","30.3920238281638","3.48392545405283e-11"
"Snakey Kung-fu[A]","1.10911935636911","0.0231823718377955","47.8432217432064","3.83900802218688e-13"
"Sol Cosine Job 2[A]","1.12195029390418","0.0691115794431506","16.233897458921","1.63201336106242e-08"
"SOLID STATE SQUAD[A]","0.979217951005811","0.0567520819623057","17.2543088666985","9.04377276183152e-09"
"SOLID STATE SQUAD†[A]","0.924832141520956","0.0266963103075836","34.6426952213782","9.51624750447539e-12"
"Sounds Of Summer[A]","1.04485290729186","0.047997508241357","21.7688989611248","9.35758127027035e-10"
"SpaceLand☆TOYBOX[A]","1.09176708322329","0.0447334330582304","24.4060651862358","3.04074371702644e-10"
"SPECIAL SUMMER CAMPAIGN![A]","1.11668123624458","0.0491218516273329","22.7328815842768","6.11507609489104e-10"
"spiral galaxy†[A]","1.03185622543408","0.0372059202731667","27.7336568443454","8.61618027635344e-11"
"STARLIGHT DANCEHALL†[A]","0.891703192987807","0.0225258723861589","39.5857340262531","2.52959482795155e-12"
"Steel Edge[A]","1.18537655444386","0.0361506511333238","32.7899088199597","1.64160882313708e-11"
"StrayedCatz[A]","1.21394207640977","0.0161674630874783","75.0855016548617","4.28560526028385e-15"
"STULTI[A]","1.04527218922401","0.0717960389898923","14.5589116604493","4.65612808331831e-08"
"Summerlights(IIDX Edition)[A]","1.07379902500724","0.0286747628693315","37.4475293797703","4.39262548972509e-12"
"Super Rush[A]","1.15500522363959","0.02868958984113","40.2586872114758","2.13924446189183e-12"
"Symmetry[A]","1.04393257623751","0.0188076037701863","55.5058788452543","8.73494683947562e-14"
"SYNC-ANTHEM[A]","1.25373480088226","0.0496628065135256","25.2449446355958","2.17952952428961e-10"
"THANK YOU FOR PLAYING†[A]","1.04837952067017","0.0419589054404539","24.985864375275","2.41280466107418e-10"
"The Chase[A]","1.07778681311491","0.0181381970445772","59.4208349631499","4.42673408593901e-14"
"THE DAY OF JUBILATIONS[A]","1.29510872705523","0.0681999063640449","18.9898901054506","3.55976191283971e-09"
"THE DEEP STRIKER†[A]","0.918853834516671","0.0356169200056378","25.7982395549987","1.75999653629333e-10"
"The Least 100sec[A]","1.09908070319619","0.0661339876260489","16.6189994380935","1.3008900710477e-08"
"The Limbo[A]","1.21311910609834","0.0460270026938113","26.3566827101138","1.42475773140924e-10"
"The Rebellion of Sequencer[A]","1.34168370518393","0.0367874334142572","36.4712506598505","5.71063957157305e-12"
"The Sampling Paradise[A]","0.974270897715461","0.0266083123289715","36.6152834373738","5.49141096626392e-12"
"Thor's Hammer[A]","1.3847421097724","0.0506769289735883","27.3249018403246","9.97769073558774e-11"
"Thunderbolt[A]","0.897218372291623","0.0641255844620158","13.9915819843027","6.81138384844492e-08"
"TIEFSEE[A]","1.07736360817328","0.0463362533947692","23.2509866301557","4.90003516773926e-10"
"Timepiece phase II[A]","1.16836489333762","0.0478296668962557","24.4276192822302","3.01442196656284e-10"
"Timepiece phase II (CN Ver.)[A]","1.13650843617033","0.0370082473598447","30.7095990015319","3.14313015718085e-11"
"Todestrieb[A]","1.09961575244892","0.0941035795397826","11.6851639207205","3.74976837238833e-07"
"TOGAKUSHI[A]","1.05041366161262","0.0366114652827008","28.690839153847","6.16071004760741e-11"
"TOXIC VIBRATION[A]","1.18346554847766","0.0621131947141071","19.0533678701422","3.44576265777782e-09"
"Triple Counter[A]","1.15565586070064","0.0626049620589105","18.4594930288941","4.69157249644045e-09"
"Trill auf G[A]","1.2937261295886","0.0368244747158637","35.1322358179158","8.27903802163418e-12"
"TROOPERS[A]","1.10038467982669","0.042018556139986","26.1880650101523","1.51792197965428e-10"
"True Blue[A]","1.20621904030447","0.0287491606175616","41.9566698433499","1.41845208576401e-12"
"Twelfth Style†[A]","0.985939006711286","0.0865019891261927","11.3978767040022","4.73353210258354e-07"
"Ubertreffen†[A]","1.08409158152899","0.0370445678160373","29.2645223157299","5.0649683672103e-11"
"Unbelief[A]","1.08675312630185","0.0414002413479661","26.2499224863875","1.4829892153428e-10"
"V[A]","0.931248424123465","0.026719107501927","34.8532758459953","8.96075533227656e-12"
"Valanga[A]","1.1776679663211","0.0414917607145762","28.3831764677893","6.85381770020095e-11"
"VANESSA[A]","0.875760177267249","0.0356633338340833","24.5563182999535","2.86237166514244e-10"
"VANESSA†[A]","1.03069416484119","0.0383500932632723","26.8759232934717","1.17515723835278e-10"
"Venom[A]","0.968526221841427","0.0471273307084693","20.5512641450617","1.6448598237256e-09"
"Verflucht[A]","1.17532922383817","0.0776196235696148","15.1421659856937","3.19318942050074e-08"
"Verflucht†LEGGENDARIA[A]","1.33973165743505","0.045828290864784","29.2337251107165","5.11800971625259e-11"
"Visterhv[A]","1.23248378440571","0.0532329469936262","23.1526498909271","5.10855682199726e-10"
"voltississimo[A]","0.807687408060408","0.0275622312734897","29.3041372465831","4.99762676665363e-11"
"VOX RUSH[A]","0.981137770166075","0.0314128296835824","31.2336640808534","2.65808982918025e-11"
"VOX UP[A]","1.40694634352296","0.0324421472929338","43.367855118191","1.02062297403786e-12"
"Watch Out Pt.2[A]","0.999996158934432","0.0296949968569715","33.675577194064","1.26029948425206e-11"
"waxing and wanding†[A]","0.915508769493527","0.0635886003566425","14.3973725535522","5.18152760595331e-08"
"We're so Happy (P*Light Remix) IIDX ver.[A]","1.14485648290131","0.016300804985707","70.2331255361407","8.34928538354018e-15"
"Welcome†[A]","1.03184682567206","0.0669121480505219","15.4209191564582","2.67908223932021e-08"
"WONDER WALKER[A]","1.34531289246847","0.0632476590803914","21.2705562866524","1.17432985411274e-09"
"X[A]","1.11314569609479","0.0595801092425586","18.6831764870223","4.17215676589729e-09"
"X-DEN[A]","1.31294895290227","0.052376797461616","25.0673774750062","2.33658048671738e-10"
"Xlo[A]","1.29263899806164","0.0185513457284777","69.6789880896534","9.03621604033396e-15"
"Xperanza[A]","1.06716296367162","0.0350080184236431","30.4833867132251","3.38189819629069e-11"
"Y&Co. is dead or alive[A]","1.1507184720796","0.0374287316916654","30.7442550166839","3.10821568405061e-11"
"YAKSHA[A]","1.26274420191949","0.0361912901226264","34.8908314028306","8.86548387891475e-12"
"Zirkfied[A]","0.907975860828571","0.0333848226985481","27.1972647279645","1.04500011180059e-10"
"ZZ[A]","1.06867950127994","0.0416836680578392","25.6378469331698","1.8716608803257e-10"
"アストライアの双皿[A]","0.935882586580359","0.0173860761698934","53.8294309443428","1.18589125440221e-13"
"イザナミノナゲキ[A]","1.10487346412057","0.0302575131670318","36.5156732485347","5.64201595808741e-12"
"カゴノトリ～弐式～[A]","1.0039352273541","0.0115475824615924","86.9389961659262","9.91568156560106e-16"
"キャトられ恋はモ～モク[A]","1.40909498068239","0.0741554597439328","19.0019047221628","3.53787125911349e-09"
"シムルグの目醒め[A]","1.27560780070815","0.0502396324659539","25.3904684030601","2.05945084887813e-10"
"〆[A]","1.21376269006974","0.0156500783591187","77.5563330877843","3.10185409037007e-15"
"シュレーディンガーの猫[A]","1.13499447840754","0.0219084668742909","51.8062028219525","1.73732085411531e-13"
"それは花火のような恋[A]","1.18428606156112","0.0409596943983056","28.9134496474689","5.7073003568945e-11"
"たまゆら[A]","1.21546173386192","0.0525100627942128","23.1472153942249","5.12036147481784e-10"
"トリカゴノ鳳凰[A]","1.22913526246584","0.0906862225923855","13.5537155185141","9.22517730815743e-08"
"ピアノ協奏曲第１番”蠍火”[A]","1.01014203074011","0.0224800963119927","44.9349511995293","7.16842411201939e-13"
